سال آبي,اشتراک,امور,اشتراک برق,محدوده مطالعاتي,شهرستان,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,نوع مصرف,نيرو محرکه,وضعيت چاه,برداشت واقعي,کنتور هوشمند,conat,ID
1399-00,526175,آب مشهد,99999,مشهد - چناران,گلبهار,698262,4035394,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.98262E+12,3
1399-00,526176,آب مشهد,0,مشهد - چناران,گلبهار,698268,4035409,12,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.98268E+12,3
1399-00,526178,آب مشهد,0,مشهد - چناران,گلبهار,698481,4035519,8,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.98481E+12,3
1399-00,526181,آب مشهد,0,مشهد - چناران,گلبهار,697868,4035083,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.97868E+12,3
1399-00,526182,آب مشهد,0,مشهد - چناران,گلبهار,697884,4035098,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.97884E+12,3
1399-00,526183,آب مشهد,0,مشهد - چناران,گلبهار,697940,4035185,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.9794E+12,3
1399-00,526186,آب مشهد,0,مشهد - چناران,گلبهار,698329,4035425,12,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.98329E+12,3
1399-00,526188,آب مشهد,0,مشهد - چناران,گلبهار,698117,4035374,8,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,6.98117E+12,3
1400-01,518616,آب مشهد,,مشهد - چناران,گلبهار,703416,4041639,150,15.5,5110,-28416.93,285138,عميق,خدمات,برقي,مجاز,256721.07,دارد,7.03416E+12,3
1400-01,514423,آب مشهد,,مشهد - چناران,گلبهار,711679,4050490,140,12,4256,-124000.37,183859.2,عميق,كشاورزي,برقي,مجاز,59858.83,دارد,7.11679E+12,3
1400-01,515643,آب مشهد,,مشهد - چناران,گلبهار,698442,4035495,7,0.5,5110,18396,9198,نيمه عميق,شرب روستايي,برقي,مجاز,27594,دارد,6.98442E+12,3
1400-01,516168,آب مشهد,,مشهد - چناران,گلبهار,696659,4035363,12,0.5,5110,-9198,9198,نيمه عميق,شرب روستايي,ديزلي,مجاز,0,دارد,6.96659E+12,3
1399-00,518508,آب مشهد,517743,مشهد - چناران,گلبهار,704920,4045334,100,0.29,4256,26199.94,4443.26,عميق,شرب روستايي,برقي,مجاز,30643.2,ندارد,7.0492E+12,3
1399-00,518110,آب مشهد,0,مشهد - چناران,گلبهار,689961,4031860,12,2,4256,429004.8,30643.2,نيمه عميق,كشاورزي,ديزلي,مجاز,459648,ندارد,6.89961E+12,3
1400-01,519332,آب مشهد,,مشهد - چناران,گلبهار,695604,4039150,23,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,6.95604E+12,3
1400-01,520041,آب مشهد,,مشهد - چناران,گلبهار,699305,4041180,100,4,4256,0,61286.4,عميق,كشاورزي,برقي,غيرمجاز,61286.4,ندارد,6.99305E+12,3
1399-00,519653,آب مشهد,0,مشهد - چناران,گلبهار,698593,4035818,10,1,4256,16853.76,15321.6,نيمه عميق,كشاورزي,ديزلي,مجاز,32175.36,ندارد,6.98593E+12,3
1399-00,519694,آب مشهد,977270,مشهد - چناران,گلبهار,701549,4038983,120,15,4256,-209440.88,229824,عميق,كشاورزي,برقي,مجاز,20383.12,دارد,7.01549E+12,3
1399-00,519468,آب مشهد,0,مشهد - چناران,گلبهار,695739,4039565,15,1,3600,-12960,12960,نيمه عميق,خدمات,ديزلي,مجاز,0,ندارد,6.95739E+12,3
1399-00,518616,آب مشهد,400081,مشهد - چناران,گلبهار,703416,4041639,150,5.5,5110,174333.34,101178,عميق,خدمات,برقي,مجاز,275511.34,دارد,7.03416E+12,3
1399-00,518621,آب مشهد,514100,مشهد - چناران,گلبهار,699278,4036564,25,10.2,4256,-128506.49,156280.32,نيمه عميق,كشاورزي,برقي,مجاز,27773.83,دارد,6.99278E+12,3
1399-00,518622,آب مشهد,513007,مشهد - چناران,گلبهار,699195,4036456,10,10,4256,-114912,153216,نيمه عميق,كشاورزي,برقي,مجاز,38304,دارد,6.99195E+12,3
1399-00,519879,آب مشهد,0,مشهد - چناران,گلبهار,712302,4067427,80,0.1,5110,20235.6,1839.6,عميق,كشاورزي,ديزلي,مجاز,22075.2,دارد,7.12302E+12,3
1399-00,517246,آب مشهد,50681,مشهد - چناران,گلبهار,699636,4036846,50,1,5110,-18396,18396,نيمه عميق,كشاورزي,برقي,مجاز,0,ندارد,6.99636E+12,3
1399-00,517281,آب مشهد,674609,مشهد - چناران,گلبهار,706408,4044773,105,0.5,5110,0,9198,عميق,كشاورزي,برقي,مجاز,9198,دارد,7.06408E+12,3
1399-00,517701,آب مشهد,400459,مشهد - چناران,گلبهار,704114,4042264,160,7.7,5110,-23960.7,141649.2,عميق,صنعتي,برقي,مجاز,117688.5,دارد,7.04114E+12,3
1399-00,518063,آب مشهد,303692,مشهد - چناران,گلبهار,696887,4039806,70,0.3,5110,31273.2,5518.8,عميق,كشاورزي,برقي,مجاز,36792,ندارد,6.96887E+12,3
1400-01,516859,آب مشهد,,مشهد - چناران,گلبهار,702327,4044976,15,0.5,4256,0,7660.8,نيمه عميق,خدمات,برقي,غيرمجاز,7660.8,ندارد,7.02327E+12,3
1399-00,517737,آب مشهد,500434,مشهد - چناران,گلبهار,710959,4050182,120,30,4256,-64596.89,459648,عميق,كشاورزي,برقي,مجاز,395051.11,دارد,7.10959E+12,3
1399-00,517738,آب مشهد,500341,مشهد - چناران,گلبهار,710429,4050496,140,42,4256,6210.69,643507.2,عميق,كشاورزي,برقي,مجاز,649717.89,دارد,7.10429E+12,3
1401-02,515548,آب مشهد,360463,مشهد - چناران,گلبهار,706116,4044006,250,3,5760,9397,62208,عميق,شرب,برقي,مجاز,71605,ندارد,7.06116E+12,3
1401-02,515339,آب مشهد,0,مشهد - چناران,گلبهار,703937,4041318,150,1.6,4256,0,24514.6,عميق,كشاورزي,ديزلي,غيرمجاز,24514.56,ندارد,7.03937E+12,3
1401-02,514059,آب مشهد,0,مشهد - چناران,گلبهار,700245,4041082,150,3,4256,5292,45964.8,عميق,كشاورزي,ديزلي,مجاز,51256.8,دارد,7.00245E+12,3
1401-02,515643,آب مشهد,999999,مشهد - چناران,گلبهار,698442,4035495,7,0.5,5110,18396,9198,نيمه عميق,شرب روستايي,برقي,مجاز,27594,ندارد,6.98442E+12,3
1401-02,514141,آب مشهد,532630,مشهد - چناران,گلبهار,698980,4040772,180,5,5475,0,98550,عميق,شرب روستايي,برقي,مجاز,98550,ندارد,6.9898E+12,3
1401-02,515824,آب مشهد,3016,مشهد - چناران,گلبهار,698523,4040519,125,0.5,5110,55188,9198,عميق,كشاورزي,برقي,مجاز,64386,ندارد,6.98523E+12,3
1401-02,514238,آب مشهد,400340,مشهد - چناران,گلبهار,702717,4045406,78,0.3,5840,0.2,6307.2,عميق,كشاورزي,برقي,مجاز,6307.4,ندارد,7.02717E+12,3
1401-02,514423,آب مشهد,500477,مشهد - چناران,گلبهار,711679,4050490,140,12,4256,-103661.33,183859.2,عميق,كشاورزي,برقي,مجاز,80197.87,ندارد,7.11679E+12,3
1401-02,515073,آب مشهد,999999,مشهد - چناران,گلبهار,698548,4035652,12,1,3500,0,12600,نيمه عميق,خدمات,برقي,مجاز,12600,ندارد,6.98548E+12,3
1401-02,515201,آب مشهد,0,مشهد - چناران,گلبهار,705218,4040916,150,12,4256,0,183859.2,عميق,كشاورزي,ديزلي,غيرمجاز,183859.2,ندارد,7.05218E+12,3
1400-01,524883,آب مشهد,,مشهد - چناران,گلبهار,712408,4064955,38,6.5,4256,0,99590.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,99590.4,ندارد,7.12408E+12,3
1400-01,524952,آب مشهد,,مشهد - چناران,گلبهار,693801,4034817,10,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,6.93801E+12,3
1400-01,524970,آب مشهد,,مشهد - چناران,گلبهار,703721,4040675,140,3,4256,0,45964.8,عميق,كشاورزي,ديزلي,غيرمجاز,45964.8,ندارد,7.03721E+12,3
1400-01,517318,آب مشهد,,مشهد - چناران,گلبهار,704401,4040853,180,13,4256,0,199180.8,عميق,كشاورزي,ديزلي,غيرمجاز,199180.8,ندارد,7.04401E+12,3
1400-01,517389,آب مشهد,,مشهد - چناران,گلبهار,697587,4034813,8,1.2,4256,0,18385.92,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,18385.92,ندارد,6.97587E+12,3
1400-01,517654,آب مشهد,,مشهد - چناران,گلبهار,697436,4034187,9,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,6.97436E+12,3
1400-01,517690,آب مشهد,,مشهد - چناران,گلبهار,698837,4036240,24,3,4256,0,45964.8,عميق,كشاورزي,برقي,غيرمجاز,45964.8,ندارد,6.98837E+12,3
1400-01,517835,آب مشهد,,مشهد - چناران,گلبهار,697874,4035098,6,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,6.97874E+12,3
1400-01,518026,آب مشهد,,مشهد - چناران,گلبهار,698690,4035824,10,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,6.9869E+12,3
1400-01,518027,آب مشهد,,مشهد - چناران,گلبهار,698752,4035904,10,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,6.98752E+12,3
1400-01,540047,آب مشهد,,مشهد - چناران,گلبهار,712048,4065039,70,5,4256,0,76608,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,76608,ندارد,7.12048E+12,3
1400-01,540421,آب مشهد,,مشهد - چناران,گلبهار,711892,4065236,110,4.5,4256,0,68947.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,68947.2,ندارد,7.11892E+12,3
